COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
600258991,AIR POLLUTION WORK ORDER,2210 N PULASKI RD,2210,,N,PULASKI,RD,29520,04/27/2017,THERE IS DUST COMING FROM THE SITE.,[INSPECTION LOG #: 2870090 27-APR-17 10:05:00] CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. UPON ARRIVAL CHICAGO DRYER WAS CANVASSED FROM PULASKI RD ANDTHE ALLEY. THERE WAS NOVISIBLE PARTICLES EMISSIONS OBSERVED NEITHER ODORS DETECTED. FACILITY IS IN P2 POLLUTION PREVENTION DATA-BASE AND IS SCHEDULED FOR ANNUAL INSPECTION. NO NOV OR DN WAS ISSUED.,DEPT. OF PUBLIC HEALTH,04/27/2017,41.921207015038775,-87.72682445009464,POINT (-87.72682445009464 41.921207015038775),2,21,22615,76,12
600349045,AIR POLLUTION WORK ORDER,7900 S WENTWORTH AVE,7900,,S,WENTWORTH,AVE,11461,10/03/2017,STRONG ROTTEN EGG ODORS COMING FROM 79TH WENTWORTH TO 9500 S COTTAGE GROVE IN THE AIR.,[INSPECTION LOG #: 4153092 06-OCT-17 14:50:00] I WAS ASSIGNED THIS ODOR COMPLAINT FOR ROTTEN EGGS FROM 7900 S WENTWORTH TO 9500 S COTTAGE GROVE. I DROVE THE AREA FROM POINT TO POINT AND DID NOT EXPERIENCE ANY STRONG ODORS AT THE TIME OF THE INSPECTION. COMPLAINT UNFOUNDED. NO PHOTOS WERE TAKEN DUE THE VAST AREA INVOLVED. SPOKE TO JK ABOUT COMPLAINT,DEPT. OF PUBLIC HEALTH,10/12/2017,41.75077215802436,-87.62963975008918,POINT (-87.62963975008918 41.75077215802436),59,40,21554,1,31
600302770,AIR POLLUTION WORK ORDER,13144 S BUFFALO AVE,13144,,S,BUFFALO,AVE,,07/17/2017,THERE HAS BEEN A STRONG ASPHALT SMELL COMING FROM SW OF MY NEIGHBORHOOD FOR THE PAST TWO WEEKS. THERE ARE NO CURRENT ROAD RESURFACING PROJECTS IN THE VICINITY.,[INSPECTION LOG #:   ],DEPT. OF PUBLIC HEALTH,07/17/2017,41.65598561617287,-87.54366086718126,POINT (-87.54366086718126 41.65598561617287),26,52,22250,787,47
600207531,AIR POLLUTION WORK ORDER,2643 W 19TH ST,2643,,W,19TH,ST,10937,01/09/2017,"A CLOUD OF PROCESS FUMES, FABRIC SOFTENER BLEACH, HOTEL LINEN PROCESSING IRRITATE THE EYES, NOSE AND THROAT. COMPLAINANT LEFT PHONE NUMBER 312 206-3828 NO NAME.","[INSPECTION LOG #: 2215249 09-JAN-17 12:23:00] IN RESPONSE TO A COMPLAINT, I ARRIVED TO THE AREA OF 2643 W. 19TH STREET AND CANVASSED FOR ODORS. DURING MY CANVASS OF THE AREA, GENERAL DRYER EXHAUST ODORS WERE DETECTED. THE DRYER EXHAUST ODORS WERE DETECTED NEAR THE FACILITY ENTRANCE ON 19TH STREET. DURING THE INSPECTION I DID NOT EXPERIENCE ANY ADVERSE EFFECTS FROM THE DRYER EXHAUST ODORS, SUCH AS EYE OR NOISE IRRITATION OR DIFFICULTY BREATHING. 2643 W. 19TH STREET IS AN INDUSTRIAL LAUNDRY FACILITY. DURING THE INSPECTION NO VISIBLE SOLID PARTICULATES WERE EMITTED FROM THE FACILITY. OBSERVED STEAM ONLY FROM THE DRYER EXHAUST STACKS.",DEPT. OF PUBLIC HEALTH,01/09/2017,41.85547606012439,-87.69238835686326,POINT (-87.69238835686326 41.85547606012439),43,32,14920,203,1
600347421,AIR POLLUTION WORK ORDER,3500 S MORGAN ST,3500,,S,MORGAN,ST,29520,09/29/2017,SMELL OF BURNING TIRES IN THE AIR.,"[INSPECTION LOG #: 4057155 29-SEP-17 10:35:00] CDPH ENGINEER CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. UPON ARRIVAL AREA WAS CANVASSED FROM 35TH ST, MORGAN ST AND THE ALLEY. THERE WAS NO BURNT TIRES ODOR OR ANY ODOR - EXCEPT COOKED FOOD DETECTED IN THE AREA. THERE WAS NO VISIBLE EMISSIONS OBSERVED NEITHER. NO NOV OR DN WAS ISSUED AT THIS TIME.",DEPT. OF PUBLIC HEALTH,09/29/2017,41.83063275689864,-87.6511140260967,POINT (-87.6511140260967 41.83063275689864),37,58,14924,172,48
600374933,AIR POLLUTION WORK ORDER,4000 W ADDISON ST,4000,,W,ADDISON,ST,29520,11/17/2017,BLACK SMOKE WITH HEAVY ODORS COMING FROM ROOF TOP AT ABOVE LOCATION.,"[INSPECTION LOG #: 4447459 17-NOV-17 10:00:00] CDPH ENGINEER CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. UPON ARRIVAL AREA WAS CANVASSED FROM THE ALLEY, PULASKI RD AND ADDISON ST. THERE WAS NO ODORS DETECTED NEITHER VISIBLE EMISSIONS OBSERVED. ADDRESS POINTED BY COMPLAINANT DOES NOT EXIST, THE CLOSEST PULASKI 3600 N AND 4002 W ADDISON BELONGS TO BRUDDER'S RESTAURANT, WHICH WAS INVESTIGATED (SEE IMAGES). NO NOV OR DN WAS ISSUED.",DEPT. OF PUBLIC HEALTH,11/17/2017,41.94648177872852,-87.72749488096657,POINT (-87.72749488096657 41.94648177872852),21,16,22618,295,50
600254918,AIR POLLUTION WORK ORDER,200 S GREEN ST,200,298,S,GREEN,ST,8386,04/20/2017,CUTTING CONCRETE BLOCKS CAUSING DUST ALL OVER THE AREA.,[INSPECTION LOG #: 2812208 20-APR-17 10:40:00] I INVESTIGATED A COMPLAINT THAT CAME FROM THE OFFICE OF ALDERMAN DANIEL SOLIS ALLEGING THAT A CONSTRUCTION CREW WAS CUTTING CONCRETE BLOCKS AND CAUSING A DUST NUISANCE IN THE AREA. AT THE TIME OF THIS INSPECTION I OBSERVED NO MASONRY CUTTING ON THE SITE. I MET WITH THE SITE SUPERINTENDENT MR. GEORGE NUGENT OF NGN CONSTRUCTION-(THE GENERAL CONTRACTOR) WHO PRESENTED THE PERMIT FOR THE PROJECT AND SHOWS ME A LARGE TANK FILLED WITH WATER AND HOSES FOR DUST CONTROL ON THE SITE. THE WORKERS WERE CONDUCTING SITE CLEANLINESS DUTIES WHEN I ARRIVED. I WARNED MR. NUGENT THAT I AND OTHER DEPARTMENT INSPECTORS WOULD BE MONITORING THE SITE TO ENSURE THAT MASONRY CUTTING IS DONE PROPERLY AND DUST FROM THE WORK IS KEPT TO A MINIMUM.,DEPT. OF PUBLIC HEALTH,04/20/2017,41.879132352288714,-87.64859751145538,POINT (-87.64859751145538 41.879132352288714),44,29,14917,91,26
600229150,ASBESTOS WORK ORDER,3733 W BERTEAU AVE,3733,,W,BERTEAU,AVE,379542,03/01/2017,RENOVATING AND PULLING OUT ASBESTOS THRU THE WINDOWS AND 3RD FLOOR ALSO PUTTING UP DRY WALLS. PEOPE ARE STILL LIVING IN BUILDING.,"[INSPECTION LOG #: 2482264 28-FEB-17 10:55:00] ON FEBRUARY 28, 2017, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO A COMPLAINT OF ASBESTOS REMOVAL AT 3733 W. BERTEAU AVE., CHICAGO, IL. THE COMPLAINT ALLEGED ASBESTOS CONTAINING MATERIALS (ACM) BEING THROWN FROM WINDOWS AT THE ABOVE ADDRESS. THE REPORTING INSPECTOR WALKED THE EXTERIOR PERIMETER OF THE BUILDING WITHOUT NOTING ANY DEBRIS ON THE PROPERTY OR IN THE VICINITY. A CITY OF CHICAGO PARKING ENFORCEMENT SPECIALIST WAS PASSING THE BUILDING AND HE WAS QUERIED AS TO ANY OBSERVATIONS OF CONSTRUCTION OR DEMOLITION AT THE BUILDING. THE SPECIALIST STATED THAT HE PASSES THE PROPERTY DAILY AND HAD NOT NOTED CONSTRUCTION WORK OR DEBRIS BEING THROWN FROM WINDOWS. BASED UPON AN ANONYMOUS COMPLAINANT AND LACK OF DEBRIS, THIS COMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,03/01/2017,41.95726788630114,-87.72173125580323,POINT (-87.72173125580323 41.95726788630114),39,16,21538,364,38
600337797,ASBESTOS WORK ORDER,1821 W 51ST ST,1821,,W,51ST,ST,11461,09/15/2017,"SOMEONE DUMPED ASBESTOS, LEAD AND MOLD INTO THE DUMPSTER.","[INSPECTION LOG #: 3971450 15-SEP-17 10:45:00] I WAS ASSIGNED 2 COMPLAINTS IN THIS LOCATION THAT SOMEONE DUMPED POSSIBLE ASBESTOS CONTAINING MATERIALS IN THE VACANT LOT AND DUMPSTER CONTAINER NEAR HERE. UPON MY ARRIVAL TO THE AREA, I INVESTIGATED THE BLOCKS AND ALLEYS AROUND THE ADDRESSES GIVEN. I FOUND IN THE ALLEY SIDE OF THE LOT ON HONOROE THAT THERE WAS BUILDING MATERIALS THE WAS NOT ASBESTOS CONTAINING. FIBERGLASS AND DRYWALL DEBRIS WAS FOUND. THERE WAS NO CONTAINER AT THIS LOCATION. REFER TO STREETS AND SANITATION TO REMOVE. NO FURTHER INSPECTION IS NEEDED FOR THIS COMPLAINT. ALDERMAN WAS CALLED BACK LEFT MESSAGE WITH CALL TAKER.",DEPT. OF PUBLIC HEALTH,09/20/2017,41.80115828211079,-87.67061523256493,POINT (-87.67061523256493 41.80115828211079),37,59,14924,767,2
600227325,AIR POLLUTION WORK ORDER,2406 W DIVERSEY AVE,2406,,W,DIVERSEY,AVE,16295,02/24/2017,SANDBLASTING CAUSING DUST ALL OVER THE AREA.,"[INSPECTION LOG #: 2461201 23-FEB-17 13:30:00] I WASON WESTERN AVENUE HEADING NORTH BOUND ONAN INSPECTION ROUTE, AND IMMEDIATELY BEFORE DIVERSEY AVENUEI OBSERVEDA HEAVY DUST DISCHARGEAROUND THEGOLDEN NUGGET AND PANCAKE HOUSE ENTRANCE.

IPROCEEDED TO THE SUBJECT SITE AFTER I PARKED MY VEHICLE AND OBSERVED AN EMPLOYEE OF F.H. PASCHEN GRINDING THE SIDEWALKPRODUCING CLOUDS OFDUST. I FLASHED MY CITY BADGE TO GETHIS ATTENTION BECAUSE HE COULDN?T HEAR ME WITH ALL THE NOISE FROM CONCRETE GRINDING.

I IDENTIFIED MYSELF AND TOLD HIM TO STOP. ITOLD HIM THAT HE COULD HAVE USED WATER TO MINIMIZE DUST POLLUTIONIN THE AREA. 

I ASKED HIM WHO WAS HE WORKING FOR, HE REPLIED F. H PASCHEN.I REQUESTED TO SPEAK WITH HIS SUPERVISOR. HE TOLD ME THAT HE LEFT AND WILL BE BACK SOON. 

I WENT TO THE RESTAURANT AND INTERVIEWED THE MANAGER MR. MARECIO SANTA CRUZ. HE STATED THAT SINCE THE CONSTRUCTION BEGAN HE CHANGES THE FILTERS IN THE FURNACE SYSTEM MORE OFTEN THAN NECESSARY BECAUSE OF THEDUST FROM THE CONSTRUCTION.

HE SAID THAT HE HAS COMPLAINED TO THE CONSTRUCTION COMPANY F. H. PASCHEN SEVERAL TIMESBECAUSE OF DUST POLLUTION AND THEY PAID HIM NO ATTENTION. HE TOLD ME THATHE WILL BE GLAD TO SIGN THE TICKET AS A COMPLAINANT.

I WENT BACK TO THE GENTLEMAN GRINDING EARLIER IF HISSUPERVISOR CAME BACK. HE WENT AND INTRODUCED ME TOMR. STEVE PERCIC AND I IDENTIFIED MYSELF AS WELL ANDI MADE HIM AWARE OF THE CITY MUNICIPAL CODE HIS COMPANY WAS INVIOLATION OF.11-4-760 (A) HANDLING OF MATERIAL SUSCEPTIBLE TO BECOMING WINDBORNE. TICKET # E000034938 WAS ISSUED.

COURT DATE SET FOR 05-04-2017 AT 400 W SUPERIOR ROOM 112 AT 01:00 PM",DEPT. OF PUBLIC HEALTH,02/26/2017,41.932280853102945,-87.68819005751767,POINT (-87.68819005751767 41.932280853102945),39,22,21538,467,20
600245564,ASBESTOS WORK ORDER,4018 N LAWLER AVE,4018,,N,LAWLER,AVE,379542,04/04/2017,CALLER IS CONCERNED ABOUT ASBESTOS IN BLDG.,"[INSPECTION LOG #: 2694404 04-APR-17 10:50:00] ON APRIL 4, 2017, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO AN ANONYMOUS COMPLAINT CONCERNING ASBESTOS ON THE SIDE OF RESIDENCE AT 4018 N. LAWLER, CHICAGO, IL. THE SINGLE FAMILY RESIDENCE APPEARS TO HAVE TRANSITE SIDING OR A SIMILAR TYPE OF SIDING. NO DEGRADED PIECES WERE NOTED ON THE DWELLING OR OFF OF THE DWELLING OR ON THE SIDEWALK OR LAWN AREAS. BASED UPON THIS BEING AN ANONYMOUS COMPLAINT ANDNO ONE TO SUBSTANTIATE THE COMPLAINT, THE COMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,04/04/2017,41.953942199739174,-87.75363218912516,POINT (-87.75363218912516 41.953942199739174),21,15,22618,259,50
600257027,AIR POLLUTION WORK ORDER,3050 W FILLMORE ST,3050,,W,FILLMORE,ST,16295,04/25/2017,CONCERNED ABOUT FUMES ALSO WORKING WITHOUT AN AIR PERMIT.,"[INSPECTION LOG #: 2861560 25-APR-17 13:28:00] FERNANDEZ AUTO REBUILDERS FACILITY WAS INVESTIGATED FOR AN ALLEGED FUMES AND WORKING WITHOUT AIR PERMIT.

UPON ARRIVAL I OBSERVED THAT THE ENTIRE YARD WAS SECURED WITH A METAL FENCE AND THE ENTRANCE GATE ALSO SECURED WITH A PADLOCK.

I OBSERVED LOTS OF USED AND JUNK VEHICLES INCLUDING SOME TRACTORS AND OTHER METAL MATERIALS. NO ACTIVITY WAS WITNESSED AND NO REPRESENTATIVE WAS PRESENT AT THE TIME OF INSPECTION.

DURING A PERIMETER SURVEY OF THE FACILITY NO FUMES WERE DETECTED APPROXIMATELY 35 YARDS FROM FACILITY TO WHERE I WAS STANDING.

I ATTEMPTED TO LOOK FOR POSSIBLE MEANS TO GAIN ACCESS TO THE FACILITY BUT THERE WASN?T ANY. THE PHONE NUMBER ASSOCIATED WITH THE COMPLAINT COULD NOT BE REACHED.",DEPT. OF PUBLIC HEALTH,04/26/2017,41.86836688152515,-87.70291197363616,POINT (-87.70291197363616 41.86836688152515),28,30,21184,35,23
600243374,AIR POLLUTION WORK ORDER,124 E 104TH PL,124,,E,104TH,PL,13776,03/30/2017,OPEN BURNING CAUSING ODORS COMING FROM ROOF TOP.,"[INSPECTION LOG #: 2661731 30-MAR-17 09:45:00] COMPLAINT RESPONSE DUE TO ODORS/BURNING. UPON ARRIVAL AT THE PROVIDED RESIDENCE, I DID NOT NOTE ANY UNUSUAL ODORS. I CALLED THE COMPLAINANT, HE DESCRIBED AN ODOR ?LIKE FROM AN INCINERATOR? COMING OUT OF THE CHIMNEY NEXT DOOR UP TO 15 MINUTES GO. NEXT DOOR IS A SINGLE-FAMILY HOME THAT WOULD NOT HAVE AN INCINERATOR AND I HAD BEEN HERE FOR 30 MINUTES.

PHOTO A) HOUSE AT PROVIDED RESIDENCE

I ADVISED THE COMPLAINANT THAT I DID NOT SMELL ANYTHING UNUSUAL AND DEPARTED.",DEPT. OF PUBLIC HEALTH,03/30/2017,41.70439033105741,-87.6195813131065,POINT (-87.6195813131065 41.70439033105741),19,45,21861,236,43
600361461,ASBESTOS WORK ORDER,4028 N MAPLEWOOD AVE,4028,,N,MAPLEWOOD,AVE,379542,10/24/2017,CONCERNED ABOUT ASBESTOS BEING REMOVED INCORRECTLY.,"[INSPECTION LOG #: 4249614 23-OCT-17 10:00:00] ON OCTOBER 23, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER TELEPHONICALLY CONTACTED THE COMPLAINANT WHOM HAD A COMPLAINT OR QUESTION, CONCERNING THE REMOVAL OF SUSPECT TRANSITE SIDING FROM A DWELLING. THE COMPLAINANT STATED THAT APPROXIMATELY TEN DAYS AGO A DWELLING ON HER BLOCK HAD SIDING REMOVED IN TORRENTIAL RAINS, AND IT MAY HAVE BEEN TRANSITE ASBESTOS SIDING. NO SAMPLES, NO DEBRIS REMAINED TO TEST. THE COMPLAINANT STATED THAT SHE WAS A WRITER FOR A HEALTH MAGAZINE AND SHE WAS INTERESTED IN THE ASBESTOS CONTENT OF MATERIALS AND HOW TO PROTECT HER FAMILY (AND OTHERS AS WELL) FROM THE RISKS OF ASBESTOS. THE REPORTING INSPECTOR SPENT TIME WITH THE COMPLAINANT EXPLAINING VARIOUS ASPECTS OF CONCERN SHE HAD AND WAYS TO PREVENT EXPOSURE IN THE FUTURE. THIS INSPECTION IS CLOSED.",DEPT. OF PUBLIC HEALTH,10/24/2017,41.95488193619122,-87.69223984980023,POINT (-87.69223984980023 41.95488193619122),39,46,21538,624,18
600361531,AIR POLLUTION WORK ORDER,3522 S CALIFORNIA AVE,3522,,S,CALIFORNIA,AVE,187825,10/24/2017,CALLER STATES THAT HER BASEMENT APARTMENT SMELL LIKE GASOLINE EVERY SINCE THEY OPENED UP THE GAS STATION DOWN THE STREET ALSO HER CHILDREN HAVE BAD HEADACHES.,[INSPECTION LOG #: 4730365 24-OCT-17 15:40:00] UPON ARRIVAL AT SITE AN INVESTIGATION WAS CONDUCTED AT 3522 S CALIFORNIA. THE DEPARTMENT OF PUBLIC HEALTH RECEIVED A 311 COMPLAINT CALLER STATES THAT HER BASEMENT APARTMENT SMELL LIKE GASOLINE EVER SINCE THEY OPENED UP THE GAS STATION DOWN THE STREET ALSO HER CHILDREN HAVE BAD HEADACHES. ONCE I ARRIVED AT SITE SEAN KEANE I WERE MEETING TENT YADIRA LEMON (872)-214-6482. AS WE ENTERED BASEMENT APARTMENT WE CAN SMALL A GAS ODOR IN THE BATHROOM AREA. THE BASEMENT AND THE BATHROOM FLOOR DRAIN ON THE PROPERTY WERE MONITORED FOR ELEVATED LEL AND/OR VOC?S. THE READINGS WERE NOT SIGNIFICANT DURING THE VARIOUS TESTS DURING OUR INVESTIGATION VOC READING OF 0.1 ? 1.1PPM LEL READING 0. PID READINGS WERE TAKEN AT THE SUMP PUMP READINGS WERE NOT SIGNIFICANT DURING THE TESTS VOC READING OF 0.0PPM LEL READING 0. WE ASKED HER TO KEEP THE CEILING FAN OPEN AND A PLUG TO BE PLACED IN DRAIN SO THAT NO VAPORS FROM CITY SEWER SYSTEM CAN BACK UP INTO THE BASEMENT. AFTER FURTHER INVESTIGATION AND CHECKING GAS STATIONS LOCATED AROUND THE PROPERTY WE FOUND ISSUES AT 3541 S CALIFORNIA FACILITY #2010022 A LEAK WAS FOUND ON THE PREMIUM FUEL LINE AT THE SUMP A FLEX CONNECTOR HAD FAILED WHICH WAS CAUSING FUEL TO FILL UP IN THE SUMP. STATION WAS SHUT DOWN AND RED TAGGED UNTIL ALL NECESSARY REPAIRS WERE DONE. ALSO OWNER JACK PAUL SINGH WAS ASKED TO PERFORM SITE ASSESSMENT ON THE PROPERTY TO DETERMINE THE EXTENT OF THE CONTAMINATION TO RECOVERY ANY FREE PRODUCT IN THE GROUND. A WASTE HAULER WAS CONTACTED SO THAT THE FREE PRODUCT THAT WAS LOCATED IN THE SUMP CAN BE PUMPED OUT SINCE THERE WAS ABOUT A 1 FEET OF FUEL IN THE SUMP. A FOLLOW-UP INSPECTION WILL BE CONDUCTED FOLLOWING DAY WITH SUPERVISOR RAUL VALDIVIA. (SEE PICTURE AND STATE FORMS IN FACTS.),DEPT. OF PUBLIC HEALTH,01/07/2018,41.82944353629745,-87.69492912887948,POINT (-87.69492912887948 41.82944353629745),56,55,22248,639,1
600388236,AIR POLLUTION WORK ORDER,5953 N KENMORE AVE,5953,,N,KENMORE,AVE,379542,12/19/2017,DOING TUCKPOINTING CAUSING DUST ALL OVER THE AREA.,"[INSPECTION LOG #: 4652163 19-DEC-17 11:15:00] ON DECEMBER 19, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTORS TIFFANY WILLIAMS AND JOHN SINGLER RESPONDED TO A SERVICE REQUEST AT 5953 N. KENMORE AVE., CHICAGO, IL. THE ANONYMOUS REQUEST STATED THAT GRINDING DUST WAS BEING GENERATED FROM TUCK POINTING ACTIVITIES. THE INSPECTORS DROVE DOWN THE ALLEYS AND ALONG KENMORE AVE., SEARCHING FOR A GRINDING SITE. NO GRINDING SITES WERE LOCATED; NO GRINDING DUST WAS LOCATED, AND NO LABORERS WERE OBSERVED ON THE STREETOR IN THE ALLEY. A SMALL PATCH OF TUCK POINTED BRICK ON THE FRONT OF THE BUILDING APPEARS TO BE FAIRLY FRESH. THERE IS NO PUBLIC ENTRY TO THE BUILDING AND THE DOOR WAS LOCKED. THERE IS NO COMPLAINANT AND NO EVIDENCE OF CURRENT GRINDING ON THE BLOCK. THIS COMPLAINT IS CLOSED.",DEPT. OF PUBLIC HEALTH,12/20/2017,41.99060358265294,-87.65668297613544,POINT (-87.65668297613544 41.99060358265294),14,76,4451,213,16
600275894,AIR POLLUTION WORK ORDER,2701 E 100TH ST,2701,,E,100TH,ST,29520,05/30/2017,THERE IS A VERY BAD EGGS SMELL THAT'S IN THE AIR COMING FROM FACILITY.,"[INSPECTION LOG #: 3104071 31-MAY-17 11:15:00] CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. UPON ARRIVAL AREA WAS CANVASSED FROM S TORRENCE, THAN E 100TH ST AND S MUSKEGON. THERE WAS NO ODOR DETECTED NEITHER VISIBLE EMISSIONS OBSERVED DURING THIS INVESTIGATION. THERE WAS NO WIND AND TEMP WAS 67F IN THE AREA. NO NOV WAS ISSUED NEITHER DN DURING THIS INVESTIGATION. FACILITY WILL BE RE-INSPECTED BY CDPH FOR P2 COMPLIANCE.",DEPT. OF PUBLIC HEALTH,05/31/2017,41.71324291275156,-87.55803846897774,POINT (-87.55803846897774 41.71324291275156),25,48,21202,527,47
600384921,ASBESTOS WORK ORDER,2053 W 79TH ST,2053,,W,79TH,ST,11461,12/11/2017,CALLER REPORTS THAT THE STORE IS REMOVING TILE FROM THE FLOOR AND HE INFORMED THE OWNERS THAT THERE WAS ASBESTOS UNDERNEATH THE TILE AND THAT HE SHOULD HAVE A PROFESSIONAL PERSON COME OUT TO REMOVE TILE.,[INSPECTION LOG #: 4595757 08-DEC-17 13:25:00] I WAS ASSIGNED THIS COMPLAINT TO INVESTIGATE AN ANONYMOUS CONCERN THAT FLOOR TILE WAS BEING REMOVED. WHEN I ARRIVED ON SITE THE BUILDING IS SEVERAL STORE FRONTS OF CLOSED BUSINESSES. THE PROPERTY WAS SECURED AND THERE WAS NO EVIDENCE AT THE PROPERTY AT THAT ANY WORK WAS ON GOING. THERE WAS NO EVIDENCE IN THE REAR OF THE PROPERTY OF ILLEGAL REMOVAL OR DISPOSAL. NO CONTACT INFORMATION IS AVAILABLE. NO FURTHER INSPECTION IS NEEDED FOR THIS COMPLAINT. CLOSE NOT FOUND,DEPT. OF PUBLIC HEALTH,12/11/2017,41.75009532509183,-87.67527919957801,POINT (-87.67527919957801 41.75009532509183),59,70,21554,574,30
600267340,ASBESTOS WORK ORDER,833 W BUENA AVE,833,,W,BUENA,AVE,379542,05/11/2017,"COMPLAINANT REFERRED BY IDPH, GLEN GARNER. CONTRACTORS ARE DISTURBING PLASTER WHILE REMEDIATING MOLD. HE'S WORRIED THAT THEY ARE ALSO DISTURBING ASBESTOS.","[INSPECTION LOG #: 2981982 12-MAY-17 10:40:00] ON MAY 12, 2017, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO A COMPLAINT OF POSSIBLE MOLD IN AN APARTMENT AT 833 W. BUENA, CHICAGO, IL. THE TENANT MET THE REPORTING INSPECTOR AND FOLLOWING INTRODUCTIONS, AN INSPECTION WAS MADE OF THE APARTMENT. LEAKING PIPES IN THE UNKNIT ABOVE CAUSED DAMAGE TO THE BATHROOM CEILING OF THE COMPLAINANT. THE COMPLAINANT STATED THAT HE CONTACTED VARIOUS STATE AGENCIES OUT OF FEAR THAT MOLD AND/OR ASBESTOS MAYHAVE BEEN RELEASED DURING THE REMOVAL OF CEILING DRY WALL WITHIN THE APARTMENT. THE REPORTING INSPECTOR OBSERVED A LABORER FINISH COATING THE CEILING OF THE BATHROOM. THE TENANT ALSO POINTED OUT AN EXTERIOR WALL THAT HAS WATER PENETRATION DURING HEAVY RAINS. THE REPORTING INSPECTOR ATTEMPTED TO CONTACT THE BUILDING MANAGEMENT COMPANY, WHICH WAS CLOSED FOR THE DAY. IF ASBESTOS IS PRESENT WITHIN THE WALLS OF THE COMPLEX, THIS INSPECTION WILL BE RE-OPENED. THIS INSPECTION IS CLOSED.",DEPT. OF PUBLIC HEALTH,05/12/2017,41.95836240558891,-87.65111384268909,POINT (-87.65111384268909 41.95836240558891),53,31,21186,577,39
